"Date","Time","Open","High","Low","Close","Vol","OI"
05/06/2004,13:20,1018.000,1019.500,1000.500,1000.500,838,0
05/07/2004,13:20,999.250,1031.500,995.750,1031.500,1344,0
05/10/2004,13:20,1029.000,1030.500,1012.500,1012.500,1276,0
05/11/2004,13:20,1014.000,1022.250,1012.500,1022.250,855,0
05/12/2004,13:20,1023.750,1025.750,972.250,972.250,692,0
05/13/2004,13:20,973.500,982.500,970.500,982.500,2507,0
05/14/2004,13:20,982.000,986.000,932.500,932.500,1928,0
05/17/2004,13:20,924.500,925.000,904.000,905.500,5751,0
05/18/2004,13:20,905.500,915.750,874.000,874.000,2199,0
05/19/2004,13:20,873.000,907.500,871.000,907.500,1976,0
05/20/2004,13:20,913.000,913.000,869.000,869.000,1503,0
05/21/2004,13:20,866.750,872.500,860.000,872.500,1583,0
05/24/2004,13:20,882.500,883.000,866.000,866.000,2139,0
05/25/2004,13:20,863.750,882.250,863.750,882.250,658,0
05/26/2004,13:20,885.000,892.000,872.000,872.000,689,0
05/27/2004,13:20,870.500,871.500,822.000,822.000,1276,0
05/28/2004,13:20,817.500,826.000,812.000,814.000,1620,0
06/01/2004,13:20,828.000,864.000,828.000,864.000,2898,0
06/02/2004,13:20,869.000,876.000,849.500,849.500,2588,0
06/03/2004,13:20,843.750,844.250,806.000,806.000,1958,0
06/04/2004,13:20,807.750,838.500,800.750,838.500,1157,0
06/07/2004,13:20,826.750,849.000,816.000,849.000,1928,0
06/08/2004,13:20,846.000,854.000,842.750,852.000,803,0
06/09/2004,13:20,851.250,855.500,848.500,852.000,583,0
06/10/2004,13:20,852.500,855.000,847.000,847.000,510,0
06/14/2004,13:20,853.000,872.500,844.000,872.500,1013,0
06/15/2004,13:20,873.000,884.000,871.250,884.000,951,0
06/16/2004,13:20,882.000,883.500,869.500,869.500,1475,0
06/17/2004,13:20,872.000,879.750,863.000,863.000,733,0
06/18/2004,13:20,863.000,872.000,851.000,872.000,933,0
06/21/2004,13:20,871.750,888.500,865.000,888.500,385,0
06/22/2004,13:20,891.500,893.000,887.000,887.000,389,0
06/23/2004,13:20,890.000,917.500,887.000,917.500,510,0
06/24/2004,13:20,920.000,927.750,918.750,921.500,922,0
06/25/2004,13:20,919.250,923.500,913.750,920.500,642,0
06/28/2004,13:20,911.000,918.000,885.000,885.000,366,0
06/29/2004,13:20,895.000,899.500,892.000,894.500,390,0
06/30/2004,13:20,894.000,895.000,887.750,893.000,246,0
07/01/2004,13:20,671.000,676.000,667.500,667.500,946,0
07/02/2004,13:20,668.500,669.000,652.250,652.250,571,0
07/06/2004,13:20,642.000,652.000,639.500,652.000,2560,0
07/07/2004,13:20,651.000,660.500,646.000,660.500,1126,0
07/08/2004,13:20,659.000,659.500,652.250,653.750,1450,0
07/09/2004,13:20,654.000,655.000,646.250,646.250,1126,0
07/12/2004,13:20,644.500,645.500,638.000,641.000,1174,0
07/13/2004,13:20,637.750,641.250,633.000,641.250,852,0
07/14/2004,13:20,643.000,668.250,637.000,668.250,637,0
07/15/2004,13:20,668.000,668.250,645.500,645.500,1438,0
07/16/2004,13:20,641.000,644.000,638.250,640.500,1460,0
07/19/2004,13:20,640.000,647.750,635.000,647.750,1378,0
07/20/2004,13:20,648.250,652.000,645.500,647.000,1376,0
07/21/2004,13:20,646.000,648.500,612.000,612.000,1388,0
07/22/2004,13:20,611.000,614.500,593.750,593.750,835,0
07/23/2004,13:20,592.750,611.500,590.250,611.500,1313,0
07/26/2004,13:20,599.250,599.250,587.500,597.000,1998,0
07/27/2004,13:20,594.500,597.000,592.000,597.000,835,0
07/28/2004,13:20,594.250,597.750,575.750,575.750,789,0
07/29/2004,13:20,578.250,584.750,578.250,584.750,820,0
07/30/2004,13:20,584.250,587.500,569.000,569.000,805,0
08/02/2004,13:20,571.000,576.000,565.000,566.000,1460,0
08/03/2004,13:20,565.000,568.000,559.500,567.000,1406,0
08/04/2004,13:20,566.750,567.250,557.000,557.000,833,0
08/05/2004,13:20,557.000,571.250,556.000,571.250,1243,0
08/06/2004,13:20,570.000,571.750,561.750,561.750,684,0
08/09/2004,13:20,565.000,572.500,565.000,570.750,810,0
08/10/2004,13:20,564.000,568.000,561.250,562.000,1277,0
08/11/2004,13:20,562.000,564.500,554.750,554.750,220,0
08/12/2004,13:20,554.250,585.250,549.750,585.250,828,0
08/13/2004,13:20,586.750,589.250,578.500,580.750,1176,0
08/16/2004,13:20,577.750,577.750,568.750,568.750,1231,0
08/17/2004,13:20,573.000,584.000,573.000,584.000,1359,0
08/18/2004,13:20,581.250,590.750,579.500,590.750,929,0
08/19/2004,13:20,590.500,592.500,588.000,589.500,717,0
08/20/2004,13:20,588.000,589.750,583.500,585.000,637,0
08/23/2004,13:20,581.750,611.000,577.750,611.000,1027,0
08/24/2004,13:20,608.000,609.000,603.250,606.250,1449,0
08/25/2004,13:20,604.000,612.500,603.250,612.500,885,0
08/26/2004,13:20,611.750,616.000,606.500,606.500,1043,0
08/27/2004,13:20,605.750,610.750,595.750,595.750,570,0
08/30/2004,13:20,596.000,620.500,596.000,620.500,1909,0
08/31/2004,13:20,626.000,629.000,621.250,627.250,1904,0
09/01/2004,13:20,624.000,637.250,622.000,637.250,752,0
09/02/2004,13:20,638.500,640.000,628.000,628.750,1561,0
09/03/2004,13:20,626.000,626.000,612.250,612.250,821,0
09/07/2004,13:20,600.000,600.250,583.500,583.500,3191,0
09/08/2004,13:20,585.500,590.000,583.500,583.500,1136,0
09/09/2004,13:20,583.000,586.000,580.250,582.000,594,0
09/10/2004,13:20,581.000,582.000,572.000,572.000,705,0
09/13/2004,13:20,564.500,572.000,562.500,571.000,1738,0
09/14/2004,13:20,568.000,571.500,565.500,565.500,502,0
09/15/2004,13:20,565.000,569.500,563.500,566.500,408,0
09/16/2004,13:20,566.000,575.000,557.250,557.250,600,0
09/17/2004,13:20,556.500,559.750,553.000,553.000,656,0
09/20/2004,13:20,552.250,552.250,543.750,543.750,1332,0
09/21/2004,13:20,542.750,544.000,541.500,542.250,575,0
09/22/2004,13:20,542.250,545.000,538.250,538.250,629,0
09/23/2004,13:20,538.500,541.000,537.250,537.750,607,0
09/24/2004,13:20,537.500,537.750,523.500,523.500,495,0
09/27/2004,13:20,522.500,531.000,521.500,531.000,1713,0
09/28/2004,13:20,530.000,532.000,527.500,531.500,1101,0
09/29/2004,13:20,532.000,536.000,531.250,533.500,601,0
09/30/2004,13:20,532.500,532.750,527.000,527.000,739,0
10/01/2004,13:20,527.750,534.500,527.000,534.500,572,0
10/04/2004,13:20,532.500,534.000,525.250,525.250,1149,0
10/05/2004,13:20,526.000,526.750,522.500,524.000,987,0
10/06/2004,13:20,524.000,524.750,520.250,521.750,780,0
10/07/2004,13:20,525.250,528.000,525.000,525.750,1075,0
10/08/2004,13:20,525.500,528.500,525.250,528.500,585,0
10/11/2004,13:20,527.000,539.000,525.750,539.000,1110,0
10/12/2004,13:20,538.750,539.000,513.000,513.000,2054,0
10/13/2004,13:20,513.500,514.250,509.500,509.500,1035,0
10/14/2004,13:20,509.500,515.500,508.750,515.500,515,0
10/15/2004,13:20,514.250,515.000,513.500,514.000,444,0
10/18/2004,13:20,512.750,514.750,507.750,514.750,1219,0
10/19/2004,13:20,515.500,527.750,513.500,527.750,406,0
10/20/2004,13:20,527.000,532.500,525.500,532.500,1009,0
10/21/2004,13:20,532.250,533.750,528.000,528.000,315,0
10/22/2004,13:20,527.250,530.000,525.500,530.000,609,0
10/25/2004,13:20,530.000,541.000,529.750,541.000,1016,0
10/26/2004,13:20,540.000,542.750,539.000,539.000,967,0
10/27/2004,13:20,537.500,538.750,530.000,530.000,651,0
10/28/2004,13:20,529.500,530.500,528.500,529.500,428,0
10/29/2004,13:20,530.500,533.000,527.500,527.500,247,0
11/01/2004,13:20,531.250,531.500,521.500,521.500,656,0
11/02/2004,13:20,521.250,525.500,520.500,525.500,417,0
11/03/2004,13:20,524.000,525.000,518.500,518.500,139,0
11/04/2004,13:20,517.500,517.750,506.250,506.250,443,0
11/05/2004,13:20,506.750,506.750,503.000,505.250,608,0
11/08/2004,13:20,503.750,505.500,502.500,505.500,803,0
11/09/2004,13:20,505.000,510.500,504.500,510.500,283,0
11/10/2004,13:20,514.000,525.000,511.000,525.000,2232,0
11/11/2004,13:20,524.500,525.750,519.750,519.750,812,0
11/12/2004,13:20,518.500,525.000,516.250,525.000,674,0
11/15/2004,13:20,524.000,535.750,523.750,535.750,899,0
11/16/2004,13:20,535.250,540.500,535.250,540.500,1313,0
11/17/2004,13:20,541.500,553.000,541.500,553.000,1804,0
11/18/2004,13:20,550.750,555.000,548.500,555.000,1351,0
11/19/2004,13:20,554.000,554.750,550.500,550.500,443,0
11/22/2004,13:20,550.500,554.500,548.500,554.500,739,0
11/23/2004,13:20,555.250,561.250,554.750,561.250,1622,0
11/24/2004,13:20,558.250,559.000,554.000,554.000,1749,0
11/26/2004,13:20,554.000,556.750,548.500,548.500,267,0
11/29/2004,13:20,548.000,548.500,539.500,539.500,605,0
11/30/2004,13:20,537.750,538.750,534.750,534.750,375,0
12/01/2004,13:20,534.750,538.250,528.000,528.000,816,0
12/02/2004,13:20,527.250,529.500,520.750,520.750,495,0
12/03/2004,13:20,520.250,525.750,519.750,525.750,594,0
12/06/2004,13:20,525.750,529.750,525.750,529.750,627,0
12/07/2004,13:20,529.750,530.750,522.000,522.000,524,0
12/08/2004,13:20,520.500,529.250,518.000,529.250,1116,0
12/09/2004,13:20,529.000,530.750,526.500,526.500,767,0
12/10/2004,13:20,525.500,533.000,523.250,533.000,730,0
12/13/2004,13:20,534.000,546.750,534.000,546.750,689,0
12/14/2004,13:20,546.000,550.250,545.000,550.250,785,0
12/15/2004,13:20,549.750,549.750,546.000,546.000,175,0
12/16/2004,13:20,546.000,548.000,544.500,544.500,359,0
12/17/2004,13:20,544.000,548.750,541.750,548.750,415,0
12/20/2004,13:20,549.750,559.000,549.750,550.000,1072,0
12/21/2004,13:20,549.500,549.500,548.000,549.000,270,0
12/22/2004,13:20,547.250,548.000,546.000,546.250,140,0
12/23/2004,13:20,546.000,550.500,545.500,550.500,111,0
12/27/2004,13:20,551.000,558.500,550.750,558.500,448,0
12/28/2004,13:20,556.750,557.000,551.250,551.250,189,0
12/29/2004,13:20,550.750,554.000,546.750,546.750,179,0
12/30/2004,13:20,545.750,549.000,545.750,547.750,92,0
01/03/2005,13:20,544.000,544.000,535.500,535.500,1078,0
01/04/2005,13:20,535.000,535.250,525.000,525.000,850,0
01/05/2005,13:20,525.250,527.500,524.750,527.000,528,0
01/06/2005,13:20,527.500,532.500,527.250,532.500,430,0
01/07/2005,13:20,532.000,542.250,532.000,542.250,1605,0
01/10/2005,13:20,538.750,548.500,536.000,548.500,1549,0
01/11/2005,13:20,548.000,549.500,543.250,543.250,1160,0
01/12/2005,13:20,542.000,542.000,533.750,533.750,657,0
01/13/2005,13:20,534.000,536.500,533.500,536.500,416,0
01/14/2005,13:20,535.500,535.750,519.500,519.500,507,0
01/18/2005,13:20,518.000,518.500,512.500,513.500,3364,0
01/19/2005,13:20,513.750,517.750,513.750,517.750,684,0
01/20/2005,13:20,517.500,523.250,515.750,523.250,875,0
01/21/2005,13:20,523.000,523.250,516.750,516.750,484,0
01/24/2005,13:20,518.500,522.250,518.500,520.000,1279,0
01/25/2005,13:20,519.500,526.000,517.000,526.000,449,0
01/26/2005,13:20,526.000,527.000,523.000,523.000,570,0
01/27/2005,13:20,522.000,522.500,515.750,515.750,406,0
01/28/2005,13:20,515.250,517.000,514.000,514.000,859,0
01/31/2005,13:20,510.000,514.750,509.000,514.750,2050,0
02/01/2005,13:20,515.250,516.500,507.000,507.000,604,0
02/02/2005,13:20,507.000,507.750,505.250,505.250,1107,0
02/03/2005,13:20,505.250,507.750,502.000,502.000,328,0
02/04/2005,13:20,502.000,503.250,499.500,499.500,534,0
02/07/2005,13:20,499.000,501.250,498.500,501.250,357,0
02/08/2005,13:20,501.750,503.500,501.500,503.500,433,0
02/09/2005,13:20,503.000,510.750,503.000,510.750,775,0
02/10/2005,13:20,510.000,516.000,509.500,516.000,813,0
02/11/2005,13:20,515.000,525.750,514.250,525.750,557,0
02/14/2005,13:20,526.000,535.750,526.000,535.750,3185,0
02/15/2005,13:20,535.000,537.000,533.250,535.250,1601,0
02/16/2005,13:20,533.500,535.000,530.000,535.000,654,0
02/17/2005,13:20,534.250,552.000,533.500,552.000,973,0
02/18/2005,13:20,549.000,555.000,549.000,552.500,2103,0
02/22/2005,13:20,556.000,577.000,556.000,577.000,1407,0
02/23/2005,13:20,573.000,576.750,568.500,576.750,675,0
02/24/2005,13:20,572.500,578.000,569.000,569.000,493,0
02/25/2005,13:20,566.500,597.500,566.500,597.500,409,0
02/28/2005,13:20,605.500,623.500,605.250,622.000,5501,0
03/01/2005,13:20,613.000,619.000,612.000,613.250,2056,0
03/02/2005,13:20,613.000,628.000,613.000,627.250,3192,0
03/03/2005,13:20,624.750,627.250,620.500,627.250,1607,0
03/04/2005,13:20,627.000,634.500,620.500,629.750,3249,0
03/07/2005,13:20,634.000,638.250,616.000,616.000,2702,0
03/08/2005,13:20,614.250,625.500,610.500,625.500,1586,0
03/09/2005,13:20,626.500,630.500,626.500,629.500,1168,0
03/10/2005,13:20,628.250,639.250,627.750,639.250,1446,0
03/11/2005,13:20,639.000,662.500,638.000,662.500,1960,0
03/14/2005,13:20,655.000,659.750,651.750,656.000,3315,0
03/15/2005,13:20,656.000,681.000,656.000,681.000,2650,0
03/16/2005,13:20,679.750,691.750,673.500,673.500,3330,0
03/17/2005,13:20,672.000,678.500,669.250,671.500,2036,0
03/18/2005,13:20,671.000,679.500,649.000,649.000,3826,0
03/21/2005,13:20,647.000,652.500,626.500,626.500,2945,0
03/22/2005,13:20,627.500,631.750,627.250,627.250,1505,0
03/23/2005,13:20,624.000,624.000,617.000,623.250,3091,0
03/24/2005,13:20,623.250,628.750,617.000,628.750,2329,0
03/28/2005,13:20,628.000,631.000,624.000,625.750,1316,0
03/29/2005,13:20,623.250,626.750,622.500,624.000,742,0
03/30/2005,13:20,624.000,641.000,623.500,641.000,771,0
03/31/2005,13:20,641.000,648.000,627.500,627.500,2115,0
04/01/2005,13:20,630.000,632.000,614.000,614.000,2518,0
04/04/2005,13:20,615.000,618.000,612.500,615.000,1290,0
04/05/2005,13:20,613.750,617.500,613.000,617.500,475,0
04/06/2005,13:20,617.500,623.250,616.000,623.250,400,0
04/07/2005,13:20,623.500,629.000,623.500,623.500,1102,0
04/08/2005,13:20,625.750,628.000,612.000,612.000,853,0
04/11/2005,13:20,612.000,616.750,610.000,616.750,1033,0
04/12/2005,13:20,618.500,624.000,617.500,617.500,2332,0
04/13/2005,13:20,616.000,623.250,613.250,623.250,860,0
04/14/2005,13:20,622.250,624.750,617.000,617.000,855,0
04/15/2005,13:20,616.000,618.500,613.250,616.250,503,76843
04/18/2005,13:20,615.250,615.250,609.500,609.500,505,70883
04/19/2005,13:20,609.000,631.000,609.000,631.000,338,60568
04/20/2005,13:20,631.250,637.000,630.750,630.750,831,54368
04/21/2005,13:20,631.000,637.750,627.000,637.750,322,43940
04/22/2005,13:20,635.750,640.000,633.000,633.000,157,36106
04/25/2005,13:20,637.000,642.750,635.250,635.250,527,33212
04/26/2005,13:20,634.000,638.000,633.750,636.750,109,29010
04/27/2005,13:20,638.000,639.000,627.250,627.250,225,21092
04/28/2005,13:20,627.000,634.500,618.000,618.000,341,15890
04/29/2005,13:20,617.750,619.250,616.250,619.250,521,11654
05/02/2005,13:20,622.250,627.250,617.750,627.250,1896,153894
05/03/2005,13:20,629.250,632.000,625.500,625.500,1334,153311
05/04/2005,13:20,624.500,628.000,624.000,624.500,1060,153206
05/05/2005,13:20,626.500,629.000,625.500,628.750,596,151665
05/06/2005,13:20,629.000,640.000,627.000,640.000,563,155739
05/09/2005,13:20,640.000,645.750,637.750,637.750,1496,159113
05/10/2005,13:20,639.250,641.750,634.000,634.000,755,158818
05/11/2005,13:20,634.000,635.500,631.000,633.000,801,158877
05/12/2005,13:20,632.750,634.500,623.500,623.500,647,155294
05/13/2005,13:20,623.250,625.250,612.750,612.750,951,152580
05/16/2005,13:20,612.750,623.500,612.500,623.500,1855,151145
05/17/2005,13:20,624.000,626.000,618.750,620.750,1978,150655
05/18/2005,13:20,621.250,633.250,617.500,633.250,1236,154771
05/19/2005,13:20,633.250,638.250,629.250,629.250,1739,153433
05/20/2005,13:20,628.500,634.000,628.250,632.000,769,154107
05/23/2005,13:20,636.000,645.250,636.000,640.000,2348,160566
05/24/2005,13:20,639.500,645.500,638.250,645.500,792,159456
05/25/2005,13:20,645.500,666.500,645.500,666.500,1304,164593
05/26/2005,13:20,664.250,676.000,663.000,676.000,1586,169079
05/27/2005,13:20,675.500,681.000,667.750,667.750,2633,168985
05/31/2005,13:20,681.750,687.000,679.250,680.250,3423,170364
06/01/2005,13:20,676.750,685.250,674.000,685.250,1286,173195
06/02/2005,13:20,684.000,684.250,668.500,668.500,2003,169293
06/03/2005,13:20,666.750,675.250,664.500,675.250,1156,166750
06/06/2005,13:20,687.500,694.500,677.750,677.750,3278,163436
06/07/2005,13:20,675.750,683.500,673.750,674.750,1532,159543
06/08/2005,13:20,671.500,673.000,667.500,667.500,1330,152336
06/09/2005,13:20,659.750,673.250,657.500,673.250,3591,143028
06/10/2005,13:20,673.000,680.000,666.250,666.250,1365,131654
06/13/2005,13:20,674.250,680.500,670.500,680.500,3328,123190
06/14/2005,13:20,678.000,689.750,675.000,689.750,1553,117235
06/15/2005,13:20,690.750,702.500,688.250,702.500,1510,112165
06/16/2005,13:20,701.500,710.500,700.750,700.750,1917,103391
06/17/2005,13:20,698.750,724.000,698.500,724.000,1284,100012
06/20/2005,13:20,742.000,752.000,739.000,739.000,3973,92715
06/21/2005,13:20,738.000,741.000,728.500,735.250,1191,87217
06/22/2005,13:20,739.000,757.500,737.000,737.000,2216,81378
06/23/2005,13:20,735.000,744.000,725.750,725.750,842,68750
06/24/2005,13:20,726.750,744.500,726.750,744.500,1639,45777
06/27/2005,13:20,750.000,755.000,694.500,694.500,1366,37864
06/28/2005,13:20,694.500,700.000,666.750,666.750,1295,28576
06/29/2005,13:20,670.500,677.250,670.500,672.000,514,19433
06/30/2005,13:20,671.500,679.000,651.750,651.750,817,14684
07/01/2005,13:20,671.500,686.000,671.500,686.000,2811,185811
07/05/2005,13:20,690.000,728.000,688.000,728.000,4489,186562
07/06/2005,13:20,728.500,734.000,709.500,709.500,2474,186283
07/07/2005,13:20,713.750,721.250,677.000,707.500,4247,185920
07/08/2005,13:20,700.000,701.000,688.000,688.000,3329,182476
07/11/2005,13:20,672.250,701.500,668.000,701.500,5844,184097
07/12/2005,13:20,704.500,712.500,697.500,712.500,2692,185445
07/13/2005,13:20,712.000,725.000,702.000,725.000,3160,188061
07/14/2005,13:20,723.000,732.750,721.250,731.000,2956,191573
07/15/2005,13:20,727.500,738.000,722.500,731.500,3525,191365
07/18/2005,13:20,745.000,748.750,725.000,727.750,7407,191358
07/19/2005,13:20,722.000,731.000,691.000,691.000,2184,186702
07/20/2005,13:20,692.000,694.500,678.500,694.500,4635,189110
07/21/2005,13:20,696.250,698.500,679.500,679.500,3622,183729
07/22/2005,13:20,677.250,687.500,675.250,679.500,3252,184824
07/25/2005,13:20,680.750,682.500,669.500,682.500,3035,187023
07/26/2005,13:20,682.000,696.500,680.000,689.000,2348,187050
07/27/2005,13:20,684.000,694.250,680.000,686.500,3049,187239
07/28/2005,13:20,689.000,698.250,688.250,698.250,1963,190115
07/29/2005,13:20,702.000,703.000,686.750,686.750,1674,191567
08/01/2005,13:20,693.500,694.000,679.000,687.500,3973,190876
08/02/2005,13:20,693.750,704.500,689.000,704.500,3319,196373
08/03/2005,13:20,705.000,708.500,681.500,681.500,3032,193392
08/04/2005,13:20,680.250,684.250,677.000,682.500,2807,193518
08/05/2005,13:20,687.000,691.250,669.000,669.000,3253,185636
08/08/2005,13:20,680.000,685.000,670.750,670.750,4377,186276
08/09/2005,13:20,672.750,672.750,652.750,652.750,2538,183636
08/10/2005,13:20,652.500,652.750,645.000,652.750,1973,182439
08/11/2005,13:20,651.000,655.000,650.250,650.250,838,183045
08/12/2005,13:20,649.250,651.750,646.000,648.000,1403,185737
08/15/2005,13:20,640.000,646.250,619.750,619.750,2653,181356
08/16/2005,13:20,620.000,625.000,615.250,625.000,2018,180747
08/17/2005,13:20,623.500,625.250,618.000,624.750,1341,180319
08/18/2005,13:20,624.000,626.000,619.250,620.250,1226,179599
08/19/2005,13:20,620.000,620.000,607.500,607.500,937,177951
08/22/2005,13:20,610.000,617.250,608.750,617.250,1487,176740
08/23/2005,13:20,620.000,626.250,620.000,620.500,2141,178458
08/24/2005,13:20,619.500,622.000,612.750,612.750,532,177491
08/25/2005,13:20,612.750,614.750,597.750,597.750,1304,177621
08/26/2005,13:20,598.000,602.000,594.750,602.000,1674,176741
08/29/2005,13:20,597.000,611.500,596.750,606.000,3387,178867
08/30/2005,13:20,602.750,611.000,602.000,611.000,1101,178658
08/31/2005,13:20,611.250,616.750,598.750,598.750,823,178943
09/01/2005,13:20,599.750,607.000,598.750,607.000,1045,180256
09/02/2005,13:20,607.000,612.000,599.000,599.000,1163,179092
09/06/2005,13:20,601.000,614.250,600.250,614.250,1118,179635
09/07/2005,13:20,613.250,613.500,606.250,606.250,886,176769
09/08/2005,13:20,605.500,606.250,600.500,600.500,462,177042
09/09/2005,13:20,600.500,603.750,590.000,590.000,515,174407
09/12/2005,13:20,592.500,593.000,585.000,585.000,1281,171603
09/13/2005,13:20,584.250,586.000,582.000,586.000,694,170920
09/14/2005,13:20,585.000,585.750,580.250,580.250,468,171521
09/15/2005,13:20,579.250,579.500,568.750,568.750,1054,169374
09/16/2005,13:20,567.500,573.250,566.250,571.250,1501,165854
09/19/2005,13:20,570.000,576.000,568.250,576.000,997,166387
09/20/2005,13:20,577.250,578.500,572.000,572.000,372,165691
09/21/2005,13:20,572.000,577.750,570.750,577.750,883,167007
09/22/2005,13:20,578.000,580.500,574.500,580.500,524,167393
09/23/2005,13:20,580.500,583.500,574.000,574.000,802,165634
09/26/2005,13:20,573.000,575.250,567.500,567.500,739,166156
09/27/2005,13:20,567.000,567.250,557.500,557.500,544,163606
09/28/2005,13:20,556.500,562.750,556.500,562.750,800,161288
09/29/2005,13:20,562.250,563.500,560.500,560.500,308,161300
09/30/2005,13:20,560.000,573.250,560.000,573.250,524,159463
10/03/2005,13:20,572.750,581.000,572.000,581.000,955,158418
10/04/2005,13:20,577.000,577.000,562.500,562.500,2119,155494
10/05/2005,13:20,562.000,565.250,562.000,563.500,501,151553
10/06/2005,13:20,563.250,566.250,563.250,564.250,444,149039
10/07/2005,13:20,564.000,566.000,562.250,564.250,533,144492
10/10/2005,13:20,563.500,564.000,555.500,555.500,976,140864
10/11/2005,13:20,554.750,563.500,554.000,563.500,1161,134452
10/12/2005,13:20,562.500,589.000,560.000,589.000,1617,127592
10/13/2005,13:20,587.000,589.000,585.250,588.250,2079,117886
10/14/2005,13:20,588.500,595.000,588.000,589.500,1853,114329
10/17/2005,13:20,588.000,592.000,586.250,591.250,1137,112089
10/18/2005,13:20,591.000,597.000,584.500,584.500,2047,106153
10/19/2005,13:20,584.000,589.250,583.500,589.250,841,100795
10/20/2005,13:20,589.000,590.500,583.500,585.000,1134,94014
10/21/2005,13:20,585.000,585.750,572.250,572.250,2485,73529
10/24/2005,13:20,571.000,575.000,568.500,575.000,1114,63846
10/25/2005,13:20,575.000,578.000,571.750,578.000,404,58374
10/26/2005,13:20,577.500,578.000,571.500,571.500,243,46026
10/27/2005,13:20,570.000,573.000,570.000,571.000,514,33671
10/28/2005,13:20,571.000,571.500,565.000,565.000,283,20102
10/31/2005,13:20,576.500,577.000,575.000,576.000,1127,156958
11/01/2005,13:20,576.000,586.500,574.500,586.500,1337,159439
11/02/2005,13:20,586.500,586.500,581.500,585.000,1241,160130
11/03/2005,13:20,584.500,601.750,584.000,601.750,865,162332
11/04/2005,13:20,601.500,605.000,592.000,592.000,1716,159979
11/07/2005,13:20,591.500,592.250,583.000,583.000,1075,158649
11/08/2005,13:20,583.000,586.000,583.000,585.500,665,158576
11/09/2005,13:20,585.500,588.500,582.500,588.500,622,158710
11/10/2005,13:20,589.000,592.250,587.500,587.500,1235,158811
11/11/2005,13:20,588.000,601.500,588.000,601.500,519,159243
11/14/2005,13:20,602.000,605.000,595.000,595.000,1535,154127
11/15/2005,13:20,595.750,598.250,592.250,592.250,722,154979
11/16/2005,13:20,592.000,594.500,576.750,576.750,513,156890
11/17/2005,13:20,576.000,580.000,576.000,579.250,926,155501
11/18/2005,13:20,578.000,579.500,569.750,569.750,703,157190
11/21/2005,13:20,572.000,573.000,570.250,572.250,746,156633
11/22/2005,13:20,572.500,575.000,572.250,572.250,393,154258
11/23/2005,13:20,572.000,572.250,562.000,562.000,451,157574
11/25/2005,13:20,561.000,561.750,554.250,554.250,1020,159949
11/28/2005,13:20,555.000,558.250,544.250,558.250,1770,160651
11/29/2005,13:20,559.500,560.000,552.500,554.000,1470,159099
11/30/2005,13:20,553.000,558.250,551.250,558.000,1441,158383
12/01/2005,13:20,558.000,559.750,555.750,559.750,752,155274
12/02/2005,13:20,559.750,562.750,557.000,562.750,751,152181
12/05/2005,13:20,563.000,573.250,562.000,573.250,606,149928
12/06/2005,13:20,572.500,573.500,564.000,564.000,851,147869
12/07/2005,13:20,562.750,563.500,559.000,559.000,562,139438
12/08/2005,13:20,559.250,566.750,557.000,566.750,772,135251
12/09/2005,13:20,566.250,570.000,565.250,568.750,1394,129453
12/12/2005,13:20,571.000,584.000,570.000,584.000,2288,109732
12/13/2005,13:20,582.250,597.500,579.000,597.500,1570,99303
12/14/2005,13:20,597.000,598.500,592.500,592.500,2972,93738
12/15/2005,13:20,590.250,591.500,587.250,587.250,1150,84083
12/16/2005,13:20,585.000,596.000,584.750,592.250,1541,75443
12/19/2005,13:20,593.000,608.500,592.250,608.500,1252,66798
12/20/2005,13:20,607.000,609.000,605.250,605.250,1288,58430
12/21/2005,13:20,602.500,606.500,597.000,606.500,1413,54947
12/22/2005,13:20,606.000,614.500,606.000,612.750,691,44262
12/23/2005,13:20,612.500,615.250,611.500,613.000,364,40730
12/27/2005,13:20,613.750,619.500,606.500,611.500,598,30669
12/28/2005,13:20,611.000,613.500,607.500,611.000,300,21336
12/29/2005,13:20,610.000,610.000,597.750,597.750,150,13410
12/30/2005,13:20,607.500,613.500,606.500,613.500,1319,164727
01/03/2006,13:20,618.000,628.500,617.000,628.500,3059,167910
01/04/2006,13:20,626.500,632.250,625.500,632.250,3008,170687
01/05/2006,13:20,630.500,632.750,618.500,618.500,1970,168030
01/06/2006,13:20,617.250,623.500,611.000,611.000,2192,169636
01/09/2006,13:20,604.000,606.500,594.000,594.000,5294,173448
01/10/2006,13:20,595.000,598.500,589.000,589.000,2455,172376
01/11/2006,13:20,588.500,591.500,584.500,584.500,2163,173688
01/12/2006,13:20,582.750,585.500,572.000,572.000,1437,176201
01/13/2006,13:20,573.250,576.500,573.250,576.500,1246,178793
01/17/2006,13:20,572.250,579.250,571.250,571.250,2654,179302
01/18/2006,13:20,570.500,572.000,565.500,565.750,2203,177856
01/19/2006,13:20,566.000,568.750,565.000,565.000,1067,176926
01/20/2006,13:20,565.000,568.250,564.500,568.000,1012,175509
01/23/2006,13:20,573.250,576.250,568.500,574.500,3512,175670
01/24/2006,13:20,574.000,575.250,571.250,571.250,880,175851
01/25/2006,13:20,569.750,574.500,568.750,574.000,2095,177069
01/26/2006,13:20,566.500,573.000,566.250,573.000,980,176234
01/27/2006,13:20,575.000,589.250,574.000,589.250,4005,170722
01/30/2006,13:20,593.500,606.250,593.250,598.750,5643,171456
