commodity,sub_commodity,location,stat,unit,frequency,year,period,value
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,639285000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,521827000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,276094000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,98555000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,801358000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,667511000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,346574000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,81942000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,849752000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,777051000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,521463000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,226821000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,862651000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,698263000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,408843000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,163226000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,924003000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,755422000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,497123000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,308123000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,1013104000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,864271000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,582802000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,327450000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,971861000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,805073000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,530109000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,327956000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,840517000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,696078000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,386546000
CORN,"OFF FARM, GRAIN",IL,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,215537000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,185512000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,119937000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,58373000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,196931000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,172529000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,112426000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,67946000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,220371000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,191292000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,122668000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,83604000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,175371000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,157721000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,107515000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,37874000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,177070000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,166377000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,108702000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,40831000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,204539000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,173063000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,119553000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,82265000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,229041000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,208980000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,135570000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,64031000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,205684000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,180746000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,115665000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,53341000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,210072000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,192971000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,125712000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,71273000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,180040000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,149251000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,105305000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,48777000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,187234000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,180804000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,109844000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,55439000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,181276000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,174421000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,105185000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,44778000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,186834000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,194612000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,122456000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,50626000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,193199000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,169081000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,96815000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,25632000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,274879000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,248308000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,167213000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,58081000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,295983000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,248921000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,163429000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,81370000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,253658000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,215518000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,151437000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,70708000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,259038000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,229701000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,144983000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,98650000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,254110000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,225464000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,165000000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,105057000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,264442000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,215770000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,145694000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,78945000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,238545000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,211374000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,132855000
CORN,"OFF FARM, GRAIN",IN,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,67591000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,123755000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,74059000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,45512000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,164816000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,128310000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,77676000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,37703000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,167019000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,130020000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,77824000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,36784000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,130669000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,103549000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,50781000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,25525000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,121349000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,86891000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,50501000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,16538000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,189952000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,141171000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,98819000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,58728000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,213345000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,156415000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,111362000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,61474000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,182249000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,136040000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,80253000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,45123000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,243021000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,184005000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,115004000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,49441000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,245038000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,182903000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,127905000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,60286000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,272358000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,219037000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,130996000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,57672000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,280454000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,205846000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,122201000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,43340000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,203278000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,159128000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,94218000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,39219000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,178182000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,134976000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,70570000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,20419000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,232807000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,156574000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,92550000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,34573000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,251533000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,175539000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,109620000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,55160000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,279981000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,213488000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,132239000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,53012000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,308545000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,213624000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,119486000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,55781000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,317004000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,234159000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,156862000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,68024000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,303956000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,239249000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,162061000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,76599000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,346753000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,253735000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,152850000
CORN,"OFF FARM, GRAIN",KS,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,77600000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,18947000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,11442000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,3393000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,26969000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,21004000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,10830000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,4278000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,27520000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,23755000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,12768000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,5171000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,22760000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,18364000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,11798000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,3810000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,23997000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,21483000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,12895000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,4360000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,22967000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,20887000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,14157000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,5332000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,24817000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,24237000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,15896000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,4004000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,23102000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,22194000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,12041000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,4455000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,27472000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,28047000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,17284000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,3228000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,19865000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,19800000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,14769000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,4422000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,25376000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,22242000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,13378000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,5546000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,24451000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,26215000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,16895000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,2908000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,20949000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,24875000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,15346000
CORN,"OFF FARM, GRAIN",KY,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,2413000
